year,id_,marital,childs,age,degree,sex,happy,satjob,realrinc,ballot
2016,371,married,3,41,graduate,female,very happy,very satisfied,164382.03756,ballot c
2016,372,married,1,47,graduate,female,very happy,very satisfied,NA,ballot b
2016,373,married,0,64,high school,male,very happy,very satisfied,NA,ballot c
2016,374,married,2,80,graduate,female,pretty happy,NA,NA,ballot a
2016,375,married,4,61,high school,female,pretty happy,very satisfied,NA,ballot b
2016,376,married,0,34,graduate,female,pretty happy,very satisfied,12870,ballot b
2016,377,never married,4,31,high school,male,very happy,very satisfied,25740,ballot b
2016,378,married,0,29,bachelor's,female,not too happy,very dissatisfied,2106,ballot a
2016,379,married,7,NA,high school,male,pretty happy,moderately satisfied,164382.03756,ballot c
2016,380,married,3,68,graduate,female,pretty happy,very satisfied,12870,ballot b
2016,381,married,1,NA,graduate,male,pretty happy,NA,936,ballot b
2016,382,married,3,76,graduate,female,very happy,NA,38610,ballot b
2016,383,divorced,3,64,high school,male,pretty happy,NA,NA,ballot a
2016,384,never married,2,40,high school,female,pretty happy,a little dissatisfied,15210,ballot c
2016,385,never married,0,27,bachelor's,female,pretty happy,a little dissatisfied,NA,ballot b
2016,386,married,1,56,bachelor's,female,pretty happy,NA,11115,ballot a
2016,387,married,2,71,bachelor's,female,pretty happy,very satisfied,NA,ballot c
2016,388,never married,0,29,bachelor's,female,pretty happy,moderately satisfied,17550,ballot b
2016,389,married,2,74,bachelor's,female,very happy,NA,NA,ballot c
2016,390,never married,0,30,bachelor's,female,pretty happy,moderately satisfied,NA,ballot b
2016,391,widowed,5,65,bachelor's,female,very happy,NA,12870,ballot c
2016,392,married,3,41,high school,female,pretty happy,moderately satisfied,15210,ballot c
2016,393,married,2,38,graduate,male,pretty happy,very satisfied,31590,ballot c
2016,394,separated,0,49,high school,male,pretty happy,a little dissatisfied,46800,ballot b
2016,395,never married,0,25,bachelor's,male,very happy,NA,15210,ballot c
2016,396,never married,0,25,graduate,female,pretty happy,NA,NA,ballot a
2016,397,never married,0,26,high school,female,not too happy,NA,8775,ballot c
2016,398,married,2,34,graduate,female,very happy,moderately satisfied,21060,ballot a
2016,399,married,0,34,bachelor's,female,very happy,very satisfied,25740,ballot b
2016,400,never married,0,36,bachelor's,male,pretty happy,NA,NA,ballot a
2016,401,married,3,59,less than high school,male,pretty happy,very satisfied,38610,ballot c
2016,402,married,2,49,high school,female,very happy,very satisfied,11115,ballot b
2016,403,married,5,45,associate/junior college,female,pretty happy,a little dissatisfied,38610,ballot c
2016,404,never married,1,34,high school,male,pretty happy,a little dissatisfied,17550,ballot b
2016,405,married,3,44,graduate,male,pretty happy,moderately satisfied,164382.03756,ballot a
2016,406,married,1,66,high school,female,very happy,NA,NA,ballot c
2016,407,married,3,53,high school,female,not too happy,a little dissatisfied,NA,ballot b
2016,408,divorced,0,59,graduate,female,very happy,very satisfied,46800,ballot b
2016,409,married,3,43,bachelor's,female,very happy,very satisfied,164382.03756,ballot a
2016,410,never married,0,44,graduate,male,not too happy,NA,21060,ballot a
2016,411,never married,0,68,graduate,male,pretty happy,NA,NA,ballot b
2016,412,married,2,37,bachelor's,male,pretty happy,moderately satisfied,17550,ballot c
2016,413,married,1,37,high school,male,pretty happy,very satisfied,65520,ballot b
2016,414,married,5,48,graduate,male,pretty happy,very satisfied,46800,ballot a
2016,415,divorced,2,34,high school,female,pretty happy,NA,11115,ballot a
2016,416,married,2,25,high school,male,pretty happy,very satisfied,21060,ballot c
2016,417,divorced,4,44,high school,female,pretty happy,very satisfied,8775,ballot a
2016,418,married,3,63,less than high school,female,very happy,NA,NA,ballot c
2016,419,never married,0,26,high school,male,pretty happy,very satisfied,NA,ballot b
2016,420,divorced,3,64,high school,female,not too happy,NA,NA,ballot a
2016,421,never married,0,21,high school,male,pretty happy,very satisfied,15210,ballot b
2016,422,married,2,31,less than high school,female,very happy,very satisfied,9945,ballot a
2016,423,married,2,27,high school,female,pretty happy,moderately satisfied,3510,ballot b
2016,424,married,2,53,graduate,female,very happy,very satisfied,46800,ballot c
2016,425,widowed,2,70,graduate,female,pretty happy,NA,NA,ballot b
2016,426,married,1,53,bachelor's,female,pretty happy,NA,234,ballot c
2016,427,married,2,59,graduate,male,pretty happy,NA,56160,ballot a
2016,428,married,2,47,graduate,male,pretty happy,moderately satisfied,164382.03756,ballot a
2016,429,never married,0,27,high school,male,pretty happy,moderately satisfied,NA,ballot b
2016,430,married,2,52,less than high school,male,not too happy,NA,25740,ballot a
2016,431,never married,0,26,less than high school,female,pretty happy,very satisfied,15210,ballot c
2016,432,never married,1,24,high school,female,pretty happy,moderately satisfied,234,ballot b
2016,433,never married,3,25,high school,female,not too happy,moderately satisfied,NA,ballot c
2016,434,married,1,44,less than high school,male,very happy,very satisfied,31590,ballot c
2016,435,never married,0,29,high school,male,pretty happy,very satisfied,21060,ballot c
2016,436,never married,0,57,bachelor's,female,pretty happy,very satisfied,31590,ballot b
2016,437,married,3,61,high school,male,very happy,NA,NA,ballot a
2016,438,divorced,3,66,high school,male,pretty happy,NA,NA,ballot a
2016,439,never married,3,48,less than high school,female,very happy,NA,NA,ballot b
2016,440,never married,0,26,bachelor's,male,pretty happy,very satisfied,5265,ballot a
2016,441,never married,0,29,bachelor's,female,very happy,moderately satisfied,38610,ballot c
2016,442,divorced,0,48,graduate,male,pretty happy,moderately satisfied,NA,ballot b
2016,443,never married,0,30,bachelor's,male,very happy,NA,NA,ballot c
2016,444,married,2,56,high school,male,pretty happy,moderately satisfied,12870,ballot c
2016,445,never married,0,28,high school,male,pretty happy,NA,9945,ballot a
2016,446,married,0,NA,high school,female,very happy,moderately satisfied,NA,ballot b
2016,447,divorced,1,65,high school,male,pretty happy,NA,NA,ballot a
2016,448,married,3,43,high school,male,very happy,very satisfied,21060,ballot b
2016,449,married,2,49,bachelor's,male,very happy,NA,164382.03756,ballot a
2016,450,never married,0,19,high school,female,pretty happy,moderately satisfied,3510,ballot b
2016,451,married,0,30,high school,female,pretty happy,NA,NA,ballot a
2016,452,married,3,67,high school,male,pretty happy,moderately satisfied,25740,ballot c
2016,453,never married,0,37,high school,female,pretty happy,very satisfied,NA,ballot b
2016,454,never married,0,40,high school,male,not too happy,very satisfied,936,ballot b
2016,455,never married,3,65,graduate,male,pretty happy,NA,NA,ballot a
2016,456,never married,0,63,high school,female,not too happy,NA,NA,ballot c
2016,457,married,1,34,graduate,female,very happy,very satisfied,164382.03756,ballot a
2016,458,married,2,37,bachelor's,female,very happy,very satisfied,38610,ballot c
2016,459,divorced,2,48,bachelor's,female,pretty happy,very satisfied,164382.03756,ballot b
2016,460,married,5,81,high school,male,very happy,NA,NA,ballot a
2016,461,married,1,58,graduate,female,pretty happy,moderately satisfied,164382.03756,ballot c
2016,462,divorced,1,64,graduate,female,pretty happy,moderately satisfied,NA,ballot b
2016,463,never married,0,37,graduate,female,pretty happy,very satisfied,164382.03756,ballot c
2016,464,married,1,66,bachelor's,male,pretty happy,very satisfied,NA,ballot b
2016,465,never married,0,31,bachelor's,male,very happy,moderately satisfied,25740,ballot c
2016,466,married,2,64,bachelor's,male,very happy,very satisfied,21060,ballot b
2016,467,never married,1,57,graduate,female,pretty happy,a little dissatisfied,65520,ballot a
2016,468,married,2,59,graduate,female,pretty happy,very satisfied,56160,ballot c
2016,469,married,0,29,bachelor's,female,pretty happy,very satisfied,12870,ballot b
2016,470,married,2,59,bachelor's,male,pretty happy,NA,164382.03756,ballot a
2016,471,married,4,59,graduate,female,pretty happy,very satisfied,38610,ballot c
2016,472,married,2,71,bachelor's,male,pretty happy,very satisfied,56160,ballot b
2016,473,married,1,36,graduate,male,not too happy,very satisfied,56160,ballot b
2016,474,never married,0,29,high school,male,pretty happy,NA,21060,ballot a
2016,475,married,0,28,graduate,male,very happy,very satisfied,25740,ballot c
2016,476,separated,4,76,high school,female,pretty happy,NA,NA,ballot b
2016,477,widowed,5,71,less than high school,female,pretty happy,NA,NA,ballot a
2016,478,never married,0,24,bachelor's,male,pretty happy,a little dissatisfied,17550,ballot b
2016,479,never married,7,61,high school,female,pretty happy,NA,NA,ballot a
2016,480,divorced,0,34,graduate,female,pretty happy,moderately satisfied,3510,ballot c
2016,481,never married,0,48,high school,male,not too happy,moderately satisfied,NA,ballot a
2016,482,never married,0,27,bachelor's,male,pretty happy,moderately satisfied,21060,ballot c
2016,483,never married,0,26,bachelor's,female,very happy,moderately satisfied,4212,ballot c
2016,484,married,0,31,high school,female,pretty happy,very satisfied,NA,ballot a
2016,485,married,0,61,associate/junior college,female,pretty happy,a little dissatisfied,38610,ballot b
2016,486,married,3,44,graduate,female,pretty happy,moderately satisfied,38610,ballot c
2016,487,married,2,84,associate/junior college,male,not too happy,NA,NA,ballot b
2016,488,never married,0,73,graduate,male,pretty happy,very satisfied,46800,ballot a
2016,489,married,1,37,high school,male,pretty happy,very satisfied,46800,ballot c
2016,490,widowed,2,82,associate/junior college,female,pretty happy,NA,NA,ballot c
2016,491,never married,1,29,high school,male,very happy,very satisfied,15210,ballot c
2016,492,married,2,72,high school,female,not too happy,NA,NA,ballot b
2016,493,never married,1,37,less than high school,male,not too happy,very satisfied,1638,ballot b
2016,494,never married,0,32,graduate,male,not too happy,very satisfied,8775,ballot c
2016,495,married,1,23,high school,female,very happy,very satisfied,NA,ballot b
2016,496,divorced,3,50,high school,male,very happy,moderately satisfied,NA,ballot a
2016,497,married,0,34,high school,male,very happy,NA,38610,ballot a
2016,498,divorced,3,42,high school,female,pretty happy,very satisfied,25740,ballot b
2016,499,married,2,58,high school,female,very happy,very satisfied,8775,ballot c
2016,500,divorced,3,33,high school,female,pretty happy,very satisfied,4212,ballot b
2016,501,never married,2,58,high school,female,pretty happy,very satisfied,15210,ballot a
2016,502,never married,0,22,associate/junior college,male,not too happy,NA,15210,ballot c
2016,503,never married,1,24,high school,female,pretty happy,very dissatisfied,3510,ballot c
2016,504,never married,0,32,high school,female,pretty happy,a little dissatisfied,5265,ballot c
2016,505,never married,0,20,high school,male,very happy,NA,11115,ballot a
2016,506,never married,0,19,less than high school,male,very happy,NA,NA,ballot b
2016,507,married,1,54,bachelor's,female,pretty happy,moderately satisfied,25740,ballot c
2016,508,never married,0,21,high school,female,not too happy,moderately satisfied,NA,ballot b
2016,509,married,1,55,bachelor's,female,very happy,NA,56160,ballot a
2016,510,divorced,2,42,bachelor's,female,pretty happy,moderately satisfied,38610,ballot c
2016,511,married,2,65,high school,female,not too happy,NA,21060,ballot b
2016,512,married,2,68,bachelor's,female,very happy,NA,NA,ballot a
2016,513,married,2,59,associate/junior college,female,very happy,very satisfied,31590,ballot c
2016,514,never married,0,32,high school,male,pretty happy,NA,46800,ballot a
2016,515,never married,0,51,high school,male,pretty happy,moderately satisfied,31590,ballot c
2016,516,married,2,69,high school,male,pretty happy,very satisfied,31590,ballot b
2016,517,married,0,34,graduate,female,very happy,moderately satisfied,NA,ballot a
2016,518,never married,0,24,high school,male,not too happy,NA,2106,ballot c
2016,519,married,0,45,associate/junior college,female,pretty happy,NA,NA,ballot a
2016,520,never married,3,34,high school,female,not too happy,a little dissatisfied,NA,ballot b
2016,521,married,1,58,high school,male,pretty happy,NA,46800,ballot a
2016,522,married,3,47,graduate,female,very happy,very satisfied,31590,ballot a
2016,523,married,2,50,graduate,male,very happy,NA,164382.03756,ballot a
2016,524,married,2,33,graduate,female,pretty happy,very dissatisfied,164382.03756,ballot a
2016,525,married,4,85,graduate,male,pretty happy,NA,NA,ballot b
2016,526,divorced,1,45,graduate,female,very happy,very satisfied,164382.03756,ballot b
2016,527,never married,0,23,high school,female,pretty happy,very satisfied,6435,ballot a
2016,528,married,0,33,bachelor's,male,pretty happy,a little dissatisfied,164382.03756,ballot c
2016,529,married,3,51,bachelor's,female,not too happy,very satisfied,2106,ballot a
2016,530,divorced,2,52,bachelor's,female,pretty happy,NA,31590,ballot a
2016,531,widowed,2,78,bachelor's,female,very happy,NA,NA,ballot b
2016,532,married,0,69,graduate,male,very happy,very satisfied,NA,ballot c
2016,533,married,1,62,associate/junior college,female,pretty happy,a little dissatisfied,NA,ballot b
2016,534,never married,0,74,bachelor's,female,pretty happy,NA,NA,ballot c
2016,535,separated,8,76,bachelor's,male,not too happy,NA,NA,ballot b
2016,536,never married,0,76,graduate,female,pretty happy,NA,NA,ballot a
2016,537,married,3,47,less than high school,male,pretty happy,moderately satisfied,25740,ballot c
2016,538,married,5,31,high school,female,pretty happy,moderately satisfied,NA,ballot c
2016,539,widowed,0,87,less than high school,female,pretty happy,NA,NA,ballot a
2016,540,never married,0,28,less than high school,male,pretty happy,moderately satisfied,12870,ballot b
2016,541,never married,0,47,high school,male,pretty happy,moderately satisfied,NA,ballot b
2016,542,married,2,58,bachelor's,female,pretty happy,moderately satisfied,NA,ballot c
2016,543,married,3,32,high school,male,pretty happy,moderately satisfied,NA,ballot b
2016,544,never married,1,47,graduate,female,pretty happy,very satisfied,17550,ballot b
2016,545,never married,0,27,graduate,female,not too happy,a little dissatisfied,NA,ballot c
2016,546,widowed,2,57,bachelor's,female,pretty happy,very satisfied,NA,ballot b
